source_system,catalog_name,source_key,source_label,order_position,active
ARISSTO,PROFESSION,0308,MECANICO SOLDADOR,308,true
ARISSTO,PROFESSION,0309,MECANICO TORNERO,309,true
ARISSTO,PROFESSION,0310,MECANOGRAFO(A),310,true
ARISSTO,PROFESSION,0311,MEDICO,311,true
ARISSTO,PROFESSION,0312,MEDICO GENERAL,312,true
ARISSTO,PROFESSION,0313,MEDICO GINECO-OBSTETRICIA,313,true
ARISSTO,PROFESSION,0314,MEDICO VETERINARIO,314,true
ARISSTO,PROFESSION,0315,MENSAJERO,315,true
ARISSTO,PROFESSION,0316,MESERO,316,true
ARISSTO,PROFESSION,0317,MICROEMPRESARIO,317,true
ARISSTO,PROFESSION,0318,MILITAR,318,true
ARISSTO,PROFESSION,0319,MINISTRO CRISTIANO,319,true
ARISSTO,PROFESSION,0320,MINISTRO EVANGELICO,320,true
ARISSTO,PROFESSION,0321,MISIONERO(A),321,true
ARISSTO,PROFESSION,0322,MODISTA,322,true
ARISSTO,PROFESSION,0323,MOLINERO,323,true
ARISSTO,PROFESSION,0324,MOTOCICLISTA,324,true
ARISSTO,PROFESSION,0325,MOTORISTA,325,true
ARISSTO,PROFESSION,0326,MS ADMON PUBLICA,326,true
ARISSTO,PROFESSION,0327,MUSICO,327,true
ARISSTO,PROFESSION,0328,NATUROPATA,328,true
ARISSTO,PROFESSION,0329,NEGOCIANTE,329,true
ARISSTO,PROFESSION,0330,NUTRICIONISTA,330,true
ARISSTO,PROFESSION,0331,OBISPO,331,true
ARISSTO,PROFESSION,0332,OBRA DE BANCO,332,true
ARISSTO,PROFESSION,0333,OBRERO INDUSTRIAL,333,true
ARISSTO,PROFESSION,0334,OBRERO TEXTIL,334,true
ARISSTO,PROFESSION,0335,OBRERO/A,335,true
ARISSTO,PROFESSION,0336,ODONTOLOGO,336,true
ARISSTO,PROFESSION,0337,OFICIAL MILITAR,337,true
ARISSTO,PROFESSION,0338,OFICINISTA,338,true
ARISSTO,PROFESSION,0339,OFICIOS DOMESTICOS,339,true
ARISSTO,PROFESSION,0340,OFICIOS VARIOS,340,true
ARISSTO,PROFESSION,0341,OPERADOR (A) DE RADIO,341,true
ARISSTO,PROFESSION,0342,OPERADOR DE COMPUTADORAS,342,true
ARISSTO,PROFESSION,0343,OPERADOR DE EQUIPO PESADO,343,true
ARISSTO,PROFESSION,0344,OPERADOR DE MAQUINAS,344,true
ARISSTO,PROFESSION,0345,OPERADOR MAQUINA INDUSTRIAL,345,true
ARISSTO,PROFESSION,0346,OPERARIO(A),346,true
ARISSTO,PROFESSION,0347,OPERARIO(A) INDUSTRIAL,347,true
ARISSTO,PROFESSION,0348,OPTOMETRISTA,348,true
ARISSTO,PROFESSION,0349,ORDENANZA,349,true
ARISSTO,PROFESSION,0350,ORFEBRE,350,true
ARISSTO,PROFESSION,0351,PANADERO(A),351,true
ARISSTO,PROFESSION,0352,PANIFICADOR/A,352,true
ARISSTO,PROFESSION,0353,PARTERA,353,true
ARISSTO,PROFESSION,0354,PARTERA AUTORIZADA,354,true
ARISSTO,PROFESSION,0355,PASTOR EVANGELICO,355,true
ARISSTO,PROFESSION,0356,PASTOR RELIGIOSO,356,true
ARISSTO,PROFESSION,0357,PATRON DE BARCO PESQUERO,357,true
ARISSTO,PROFESSION,0358,PELUQUERO,358,true
ARISSTO,PROFESSION,0359,PENSIONADO,359,true
ARISSTO,PROFESSION,0360,PENSIONADO O JUBILADO,360,true
ARISSTO,PROFESSION,0361,PERIODISTA,361,true
ARISSTO,PROFESSION,0362,PERITO VALUADOR,362,true
ARISSTO,PROFESSION,0363,PESCADOR,363,true
ARISSTO,PROFESSION,0364,PESCADOR ARTESANAL,364,true
ARISSTO,PROFESSION,0365,PILOTO AVIADOR,365,true
ARISSTO,PROFESSION,0366,PINTOR,366,true
ARISSTO,PROFESSION,0367,PINTOR AUTOMOTRIZ,367,true
ARISSTO,PROFESSION,0368,PINTOR INDUSTRIAL,368,true
ARISSTO,PROFESSION,0369,PINTOR ROTULISTA,369,true
ARISSTO,PROFESSION,0370,PISCICULTOR,370,true
ARISSTO,PROFESSION,0371,PLATERO,371,true
ARISSTO,PROFESSION,0372,PLOMERO,372,true
ARISSTO,PROFESSION,0373,POLICIA,373,true
ARISSTO,PROFESSION,0374,PREDICADOR,374,true
ARISSTO,PROFESSION,0375,PRENSISTA,375,true
ARISSTO,PROFESSION,0376,PRODUCTOR,376,true
ARISSTO,PROFESSION,0377,PROF CC NATU TCB Y EDUC MEDIA,377,true
ARISSTO,PROFESSION,0378,PROF(A) EN CC COMERCIALES,378,true
ARISSTO,PROFESSION,0379,PROF(A) EN EDUC. BASICA,379,true
ARISSTO,PROFESSION,0380,PROF(A) EN EDUCACION ARTISTICA,380,true
ARISSTO,PROFESSION,0381,PROF(A) LENG LIT 3C EDU B Y ME,381,true
ARISSTO,PROFESSION,0382,PROF(A)EN EDUCACION  FISICA,382,true
ARISSTO,PROFESSION,0383,PROF.(A) EDUCACION PARVULARIA,383,true
ARISSTO,PROFESSION,0384,PROF.(A) EN BIOLOGIA Y QUIMICA,384,true
ARISSTO,PROFESSION,0385,PROF.(A) EN CIENCIAS SOCIALES,385,true
ARISSTO,PROFESSION,0386,PROF.(A) EN EDUCACION MEDIA,386,true
ARISSTO,PROFESSION,0387,PROF.(A) EN INGLES,387,true
ARISSTO,PROFESSION,0388,PROF.(A) EN LETRAS,388,true
ARISSTO,PROFESSION,0389,PROF.A EDUC BASICA 1 Y 2 CICLO,389,true
ARISSTO,PROFESSION,0390,PROFESOR EN MATEMATICA,390,true
ARISSTO,PROFESSION,0391,PROFESOR/A,391,true
ARISSTO,PROFESSION,0392,PROGRAMADOR DE COMPUTADORAS,392,true
ARISSTO,PROFESSION,0393,PROMOTOR DE VENTAS,393,true
ARISSTO,PROFESSION,0394,PROMOTOR(A) DE SALUD,394,true
ARISSTO,PROFESSION,0395,PSICOLOGO,395,true
ARISSTO,PROFESSION,0396,PUBLICISTA,396,true
ARISSTO,PROFESSION,0397,PULIDOR DE MUEBLES,397,true
ARISSTO,PROFESSION,0398,RADIO TECNICO,398,true
ARISSTO,PROFESSION,0399,RECEPCIONISTA,399,true
ARISSTO,PROFESSION,0400,RELIGIOSO(A),400,true
ARISSTO,PROFESSION,0401,RELOJERO,401,true
ARISSTO,PROFESSION,0402,REPARADOR DE LLANTAS,402,true
ARISSTO,PROFESSION,0403,REPOSTERO,403,true
ARISSTO,PROFESSION,0404,ROTULISTA,404,true
ARISSTO,PROFESSION,0405,SACERDOTE,405,true
ARISSTO,PROFESSION,0406,SALINERO,406,true
ARISSTO,PROFESSION,0407,SASTRE,407,true
ARISSTO,PROFESSION,0408,SASTRE INDUSTRIAL,408,true
ARISSTO,PROFESSION,0409,SECRETARIA BILINGUE,409,true
ARISSTO,PROFESSION,0410,SECRETARIA COMERCIAL,410,true
ARISSTO,PROFESSION,0411,SECRETARIA EJECUTIVA,411,true
ARISSTO,PROFESSION,0412,SECRETARIA EJECUTIVA BILINGUE,412,true
ARISSTO,PROFESSION,0413,SECRETARIA EN COMPUTACION,413,true
ARISSTO,PROFESSION,0414,SECRETARIA(O),414,true
ARISSTO,PROFESSION,0415,SERIGRAFO,415,true
ARISSTO,PROFESSION,0416,SIN DATO,416,true
ARISSTO,PROFESSION,0417,SIN PROFESION,417,true
ARISSTO,PROFESSION,0418,SOCIOLOGO,418,true
ARISSTO,PROFESSION,0419,SOLDADOR,419,true
ARISSTO,PROFESSION,0420,SOLDADOR AUTOMOTRIZ,420,true
ARISSTO,PROFESSION,0421,SOLDADOR ELECTRICO,421,true
ARISSTO,PROFESSION,0422,SUPERVISOR,422,true
ARISSTO,PROFESSION,0423,TALABARTERO,423,true
ARISSTO,PROFESSION,0424,TAPICERO,424,true
ARISSTO,PROFESSION,0425,TAXISTA,425,true
ARISSTO,PROFESSION,0426,TEC ING ELECTRONICA INDUSTRIAL,426,true
ARISSTO,PROFESSION,0427,TEC SUP GEST Y DES TURISTICO,427,true
ARISSTO,PROFESSION,0428,TEC(A) ING DE SIST.INFORMAT.,428,true
ARISSTO,PROFESSION,0429,TEC. ADMINISTRACION TURISTICA,429,true
ARISSTO,PROFESSION,0430,TEC. AGRICOLA,430,true
ARISSTO,PROFESSION,0431,TEC. AGRONOMO,431,true
ARISSTO,PROFESSION,0432,TEC. AGROPECUARIO,432,true
ARISSTO,PROFESSION,0433,TEC. AUTOMOTRIZ,433,true
ARISSTO,PROFESSION,0434,TEC. BILINGÜE INGLES/ESPAÑOL,434,true
ARISSTO,PROFESSION,0435,TEC. CONSTRUCTOR,435,true
ARISSTO,PROFESSION,0436,TEC. DENTAL,436,true
ARISSTO,PROFESSION,0437,TEC. ELECTRICISTA,437,true
ARISSTO,PROFESSION,0438,TEC. ELECTRONICO,438,true
ARISSTO,PROFESSION,0439,TEC. EN ADMON. DE EMPRESAS,439,true
ARISSTO,PROFESSION,0440,TEC. EN ANESTESIOLOGIA,440,true
ARISSTO,PROFESSION,0441,TEC. EN ARQUITECTURA,441,true
ARISSTO,PROFESSION,0442,TEC. EN COMPUTACION,442,true
ARISSTO,PROFESSION,0443,TEC. EN CONSTRUCCION,443,true
ARISSTO,PROFESSION,0444,TEC. EN ELECTRICIDAD,444,true
ARISSTO,PROFESSION,0445,TEC. EN ELECTRONICA,445,true
ARISSTO,PROFESSION,0446,TEC. EN ENFERMERIA,446,true
ARISSTO,PROFESSION,0447,TEC. EN ESTRUC. METALICA,447,true
ARISSTO,PROFESSION,0448,TEC. EN FARMACIA,448,true
ARISSTO,PROFESSION,0449,TEC. EN FISIOTERAPISTA,449,true
ARISSTO,PROFESSION,0450,TEC. EN ING CIVIL Y CONSTRUCCI,450,true
ARISSTO,PROFESSION,0451,TEC. EN ING. AGRONOMICA,451,true
ARISSTO,PROFESSION,0452,TEC. EN ING. AUTOMOTRIZ,452,true
ARISSTO,PROFESSION,0453,TEC. EN ING. DE CONFECCION,453,true
ARISSTO,PROFESSION,0454,TEC. EN ING. DE REF. Y AIRE AC,454,true
ARISSTO,PROFESSION,0455,TEC. EN ING. ELECTROMECANICA,455,true
ARISSTO,PROFESSION,0456,TEC. EN ING. EN COMPUTACION,456,true
ARISSTO,PROFESSION,0457,TEC. EN ING. EN SISTEMAS,457,true
ARISSTO,PROFESSION,0458,TEC. EN INGENIERIA CIVIL,458,true
ARISSTO,PROFESSION,0459,TEC. EN INGENIERIA DE HARDWARE,459,true
ARISSTO,PROFESSION,0460,TEC. EN INGENIERIA ELECTRICA,460,true
ARISSTO,PROFESSION,0461,TEC. EN INGENIERIA INDUSTRIAL,461,true
ARISSTO,PROFESSION,0462,TEC. EN INGENIERIA MECANICA,462,true
ARISSTO,PROFESSION,0463,TEC. EN LABORATORIO CLINICO,463,true
ARISSTO,PROFESSION,0464,TEC. EN MECANICA,464,true
ARISSTO,PROFESSION,0465,TEC. EN MECANICA AUTOMOTRIZ,465,true
ARISSTO,PROFESSION,0466,TEC. EN MERCADEO,466,true
ARISSTO,PROFESSION,0467,TEC. EN PRODUCCION AGROPECUARI,467,true
ARISSTO,PROFESSION,0468,TEC. EN PRODUCTO INDUSTRIAL,468,true
ARISSTO,PROFESSION,0469,TEC. EN PROG. EN COMPUTADORAS,469,true
ARISSTO,PROFESSION,0470,TEC. EN RADIO Y TELEVISION,470,true
ARISSTO,PROFESSION,0471,TEC. EN RADIOLOGIA,471,true
ARISSTO,PROFESSION,0472,TEC. EN RAYOS X,472,true
ARISSTO,PROFESSION,0473,TEC. EN REFRIGERACION,473,true
ARISSTO,PROFESSION,0474,TEC. EN RELACIONES PUBLICAS,474,true
ARISSTO,PROFESSION,0475,TEC. EN TELECOMUNICACIONES,475,true
ARISSTO,PROFESSION,0476,TEC. EN TRABAJO SOCIAL,476,true
ARISSTO,PROFESSION,0477,TEC. EN VETERINARIA,477,true
ARISSTO,PROFESSION,0478,TEC. ING. AGROINDUSTRIAL,478,true
ARISSTO,PROFESSION,0479,TEC. ING. SIST. Y REDES INFORT,479,true
ARISSTO,PROFESSION,0480,TEC. OFICINISTA,480,true
ARISSTO,PROFESSION,0481,TEC. OPTICO,481,true
ARISSTO,PROFESSION,0482,TEC. PREP. Y SERV. ALIMENTOS,482,true
ARISSTO,PROFESSION,0483,TEC. PROGRAMADOR,483,true
ARISSTO,PROFESSION,0484,TEC. SANEAMIENTO AMBIENTAL,484,true
ARISSTO,PROFESSION,0485,TECNICO,485,true
ARISSTO,PROFESSION,0486,TECNICO EN AVIACION,486,true
ARISSTO,PROFESSION,0487,TECNICO EN CONTADURIA,487,true
ARISSTO,PROFESSION,0488,TECNICO EN PROC. DE ALIMENT.,488,true
ARISSTO,PROFESSION,0489,TECNICO PROGRAMADOR ANALISTA,489,true
ARISSTO,PROFESSION,0490,TECNICO TEXTIL,490,true
ARISSTO,PROFESSION,0491,TECNOLOGO(A) EN ENFERMERIA,491,true
ARISSTO,PROFESSION,0492,TECNOLOGO(A) MATERNO INFANTIL,492,true
ARISSTO,PROFESSION,0493,TEJEDOR,493,true
ARISSTO,PROFESSION,0494,TELEGRAFISTA,494,true
ARISSTO,PROFESSION,0495,TENEDOR DE LIBROS,495,true
ARISSTO,PROFESSION,0496,TEOLOGIA,496,true
ARISSTO,PROFESSION,0497,TERAPISTA,497,true
ARISSTO,PROFESSION,0498,TIPOGRAFO,498,true
ARISSTO,PROFESSION,0499,TOPOGRAFO,499,true
ARISSTO,PROFESSION,0500,TORNERO,500,true
ARISSTO,PROFESSION,0501,TRABAJADOR (A) SOCIAL,501,true
ARISSTO,PROFESSION,0502,TRABAJADOR(A) AGRICOLA,502,true
ARISSTO,PROFESSION,0503,TRACTORISTA,503,true
ARISSTO,PROFESSION,0504,TRAMITADOR(A),504,true
ARISSTO,PROFESSION,0505,TRANSPORTISTA,505,true
ARISSTO,PROFESSION,0506,VENDEDOR,506,true
ARISSTO,PROFESSION,0507,VENDEDOR AMBULANTE,507,true
ARISSTO,PROFESSION,0508,VENDEDOR PROFESIONAL,508,true
ARISSTO,PROFESSION,0509,VETERINARIO,509,true
ARISSTO,PROFESSION,0510,VIGILANTE,510,true
ARISSTO,PROFESSION,0511,VISITADOR MEDICO,511,true
ARISSTO,PROFESSION,0512,ZAPATERO,512,true
ARISSTO,PROFESSION,0513,ZOOTECNISTA,513,true
ARISSTO,CREDESAL_INCOME_SOURCE,1,ASALARIADO SECTOR PÚBLICO,1,true
ARISSTO,CREDESAL_INCOME_SOURCE,2,ASALARIADO SECTOR PRIVADO,2,true
ARISSTO,CREDESAL_INCOME_SOURCE,3,PROFESIONAL INDEPENDIENTE,3,true
ARISSTO,CREDESAL_INCOME_SOURCE,4,EMPRESA FORMAL,4,true
ARISSTO,CREDESAL_INCOME_SOURCE,5,MICROEMPRESA,5,true
ARISSTO,CREDESAL_INCOME_SOURCE,6,ACTIVIDADES INMOBILIARIAS (ALQUILERES),6,true
ARISSTO,CREDESAL_INCOME_SOURCE,7,COMERCIO INFORMAL,7,true
ARISSTO,CREDESAL_INCOME_SOURCE,8,AYUDA FAMILIAR DEL EXTERIOR,8,true
ARISSTO,CREDESAL_INCOME_SOURCE,9,ACTIVIDADES AGRICOLAS,9,true
ARISSTO,CREDESAL_INCOME_SOURCE,10,PENSION,10,true
ARISSTO,CREDESAL_INCOME_SOURCE,11,CONSULTORÍA,11,true
ARISSTO,CREDESAL_INCOME_SOURCE,12,INVERSIONES FINANCIERAS,12,true
ARISSTO,CREDESAL_INCOME_SOURCE,13,DEPENDIENTE,13,true
